edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,empleados,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,mayor_edad,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,horas_quincena,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual
33,No,Travel_Rarely,Research & Development,21,Master,Systems Engineer,1,Media,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2028,1,Y,No,18,Alta,Muy_Alta,80,3,14,6,14,2,13
44,No,Travel_Rarely,Research & Development,2,Master,Software Engineer,1,Alta,Muy_Alta,3,Software Engineer,Muy_Alta,Married,7879,1,Y,Yes,19,Alta,Media,80,1,9,2,8,6,7
35,No,Travel_Frequently,Research & Development,2,Secundaria,Systems Engineer,1,Baja,Media,1,Research Scientist,Media,Single,4930,0,Y,Yes,14,Alta,Alta,80,0,6,2,5,1,4
24,No,Travel_Rarely,Research & Development,9,Master,Systems Engineer,1,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,4401,1,Y,No,16,Alta,Muy_Alta,80,1,5,1,5,0,4
29,No,Travel_Rarely,Research & Development,9,Universitaria,Systems Engineer,1,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,2974,9,Y,No,17,Alta,Alta,80,1,9,2,5,1,2
45,No,Travel_Rarely,Research & Development,28,Secundaria,Software Technologist,1,Muy_Alta,Media,4,Research Director,Media,Single,16704,1,Y,No,11,Alta,Alta,80,0,21,2,21,8,6
32,No,Travel_Frequently,Research & Development,10,Universitaria,Software Engineer,1,Baja,Alta,1,Research Scientist,Alta,Married,3433,6,Y,No,13,Alta,Baja,80,1,10,3,5,1,3
31,No,Travel_Rarely,Research & Development,2,Universitaria,Software Engineer,1,Media,Alta,1,Laboratory Technician,Alta,Married,3477,1,Y,No,14,Alta,Muy_Alta,80,1,6,2,5,0,3
40,No,Travel_Rarely,Research & Development,8,Universitaria,Software Engineer,1,Media,Alta,2,Data Scientist,Alta,Married,6516,2,Y,Yes,16,Alta,Media,80,1,18,3,1,0,0
46,No,Travel_Rarely,Research & Development,13,Universitaria,Software Engineer,1,Alta,Alta,2,Software Engineer,Alta,Single,5562,6,Y,No,14,Alta,Muy_Alta,80,0,19,3,10,0,9
35,No,Travel_Rarely,Research & Development,27,Universitaria,Software Engineer,1,Muy_Alta,Alta,2,Data Scientist,Alta,Married,6883,2,Y,No,16,Alta,Media,80,1,17,3,7,0,7
30,No,Travel_Rarely,Research & Development,16,Universitaria,Software Engineer,1,Media,Alta,1,Research Scientist,Alta,Married,2862,1,Y,No,12,Alta,Media,80,1,10,2,10,0,8
23,No,Travel_Rarely,Research & Development,4,Universitaria,Systems Engineer,1,Alta,Alta,1,Laboratory Technician,Alta,Single,3295,1,Y,No,13,Alta,Alta,80,0,3,3,3,1,2
31,No,Travel_Frequently,Research & Development,24,Universitaria,Software Technologist,1,Muy_Alta,Alta,2,Data Scientist,Alta,Single,5238,2,Y,No,20,Muy_Alta,Muy_Alta,80,0,9,3,5,1,4
39,No,Non-Travel,Research & Development,1,Universitaria,Software Engineer,1,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,6472,1,Y,Yes,15,Alta,Muy_Alta,80,1,9,2,9,5,8
30,No,Travel_Frequently,Research & Development,2,Secundaria,Software Technologist,1,Muy_Alta,Media,1,Research Scientist,Media,Single,4968,0,Y,No,16,Alta,Muy_Alta,80,0,10,2,9,0,7
29,No,Travel_Frequently,Research & Development,1,Master,Software Engineer,1,Muy_Alta,Muy_Alta,2,Software Engineer,Muy_Alta,Single,6294,8,Y,Yes,12,Alta,Muy_Alta,80,0,10,5,3,0,2
34,No,Travel_Rarely,Research & Development,2,Master,Systems Engineer,1,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2932,0,Y,Yes,14,Alta,Baja,80,3,6,3,5,1,2
38,No,Travel_Frequently,Research & Development,2,Secundaria,Systems Engineer,1,Alta,Media,1,Laboratory Technician,Media,Married,2468,4,Y,No,14,Alta,Media,80,1,9,4,6,0,5
29,No,Travel_Rarely,Research & Development,4,Secundaria,Software Technologist,1,Muy_Alta,Media,1,Research Scientist,Media,Divorced,2109,1,Y,No,13,Alta,Alta,80,1,1,2,1,0,0
32,No,Non-Travel,Research & Development,5,Universitaria,Software Technologist,1,Media,Alta,1,Research Scientist,Alta,Single,2718,2,Y,No,14,Alta,Media,80,0,12,3,7,0,7
38,No,Travel_Rarely,Research & Development,18,Primaria,Systems Engineer,1,Media,Baja,2,Software Engineer,Baja,Married,5811,3,Y,Yes,16,Alta,Alta,80,1,15,2,1,1,0
43,Yes,Travel_Frequently,Research & Development,17,Universitaria,Software Technologist,1,Alta,Media,1,Research Scientist,Media,Married,2437,9,Y,Yes,16,Alta,Muy_Alta,80,1,6,4,1,0,0
42,No,Travel_Rarely,Research & Development,12,Universitaria,Systems Engineer,1,Media,Alta,1,Laboratory Technician,Alta,Divorced,2766,8,Y,No,22,Muy_Alta,Media,80,3,7,6,5,0,4
33,No,Non-Travel,Research & Development,4,Universitaria,Software Technologist,1,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,3055,5,Y,No,15,Alta,Muy_Alta,80,2,11,2,9,1,7
41,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,1,Alta,Alta,1,Laboratory Technician,Alta,Divorced,2289,1,Y,No,20,Muy_Alta,Media,80,2,5,2,5,0,4
53,No,Non-Travel,Research & Development,1,Secundaria,Systems Engineer,1,Baja,Media,4,Data Scientist,Media,Married,12965,4,Y,Yes,20,Muy_Alta,Muy_Alta,80,3,27,2,3,0,2
51,No,Travel_Rarely,Research & Development,3,Universitaria,Software Technologist,1,Baja,Alta,3,CTO,Alta,Married,13116,2,Y,No,11,Alta,Muy_Alta,80,0,15,2,2,2,2
46,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Alta,Alta,5,Research Director,Alta,Divorced,19328,7,Y,Yes,17,Alta,Alta,80,1,24,3,2,2,2
36,No,Travel_Rarely,Research & Development,10,Universitaria,Software Engineer,1,Muy_Alta,Alta,3,Software Engineer,Alta,Married,8321,7,Y,Yes,13,Alta,Muy_Alta,80,1,15,1,12,5,7
44,Yes,Travel_Frequently,Research & Development,1,Universitaria,Systems Engineer,1,Alta,Alta,1,Research Scientist,Alta,Divorced,2342,1,Y,Yes,12,Alta,Alta,80,3,6,2,5,2,3
28,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Alta,Alta,1,Research Scientist,Alta,Married,2044,1,Y,No,11,Alta,Alta,80,1,5,6,5,0,3
39,No,Travel_Rarely,Research & Development,10,Universitaria,Systems Engineer,1,Alta,Alta,3,Research Director,Alta,Single,13464,7,Y,No,21,Muy_Alta,Alta,80,0,9,3,4,2,2
42,No,Travel_Rarely,Research & Development,13,Master,Systems Engineer,1,Media,Muy_Alta,2,Software Engineer,Muy_Alta,Married,5538,5,Y,No,18,Alta,Alta,80,2,10,2,0,0,0
35,No,Non-Travel,Research & Development,2,Universitaria,Systems Engineer,1,Media,Alta,2,Data Scientist,Alta,Divorced,5762,2,Y,No,14,Alta,Alta,80,1,15,6,7,1,7
34,Yes,Travel_Frequently,Research & Development,9,Universitaria,Software Engineer,1,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,5346,4,Y,No,17,Alta,Alta,80,1,11,3,7,0,7
37,Yes,Travel_Rarely,Research & Development,10,Universitaria,Systems Engineer,1,Muy_Alta,Alta,2,Data Scientist,Alta,Single,4213,1,Y,No,15,Alta,Media,80,0,10,4,10,0,8
43,No,Non-Travel,Research & Development,9,Universitaria,Software Engineer,1,Baja,Alta,1,Research Scientist,Alta,Single,2438,4,Y,No,13,Alta,Alta,80,0,7,2,3,1,2
41,No,Travel_Rarely,Research & Development,5,Master,Software Engineer,1,Media,Muy_Alta,2,Software Engineer,Muy_Alta,Single,6870,3,Y,No,12,Alta,Baja,80,0,11,3,3,1,2
30,No,Travel_Rarely,Research & Development,10,Universitaria,Systems Engineer,1,Baja,Alta,3,Data Scientist,Alta,Single,9667,9,Y,No,14,Alta,Media,80,0,9,3,7,0,2
46,Yes,Travel_Rarely,Research & Development,21,Universitaria,Systems Engineer,1,Muy_Alta,Alta,2,Software Engineer,Alta,Married,8926,4,Y,No,22,Muy_Alta,Muy_Alta,80,1,13,2,9,3,7
40,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Alta,Alta,2,Software Engineer,Alta,Divorced,6513,4,Y,No,17,Alta,Muy_Alta,80,1,12,3,5,0,3
35,No,Travel_Rarely,Research & Development,23,Primaria,Systems Engineer,1,Media,Baja,1,Laboratory Technician,Baja,Married,2705,0,Y,No,16,Alta,Media,80,1,6,2,5,0,3
47,No,Travel_Rarely,Research & Development,4,Secundaria,Software Engineer,1,Alta,Media,3,Data Scientist,Media,Divorced,10333,8,Y,Yes,12,Alta,Alta,80,1,28,4,22,14,10
40,No,Travel_Rarely,Research & Development,12,Universitaria,Software Engineer,1,Media,Alta,2,Software Engineer,Alta,Divorced,4448,2,Y,No,12,Alta,Media,80,1,15,3,7,7,7
27,No,Travel_Frequently,Research & Development,5,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2379,0,Y,Yes,14,Alta,Alta,80,0,6,3,5,0,2
47,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,1,Media,Alta,1,Laboratory Technician,Alta,Single,2105,4,Y,No,12,Alta,Alta,80,0,7,2,2,2,0
46,No,Travel_Rarely,Research & Development,2,Universitaria,Software Engineer,1,Muy_Alta,Alta,3,Data Scientist,Alta,Divorced,8578,3,Y,No,14,Alta,Alta,80,1,12,4,9,4,7
29,No,Travel_Rarely,Research & Development,29,Primaria,Software Engineer,1,Muy_Alta,Baja,2,Software Engineer,Baja,Divorced,6384,8,Y,No,17,Alta,Muy_Alta,80,2,11,3,7,1,6
43,No,Travel_Rarely,Research & Development,6,Secundaria,Systems Engineer,1,Baja,Media,5,CTO,Media,Married,19392,7,Y,No,13,Alta,Muy_Alta,80,0,21,2,16,6,14
48,No,Travel_Rarely,Research & Development,10,Secundaria,Software Engineer,1,Muy_Alta,Media,5,Research Director,Media,Married,19665,4,Y,No,12,Alta,Muy_Alta,80,0,29,3,22,12,9
27,No,Travel_Frequently,Research & Development,15,Secundaria,Software Engineer,1,Muy_Alta,Media,1,Research Scientist,Media,Married,4774,0,Y,No,19,Alta,Muy_Alta,80,1,8,2,7,7,3
55,No,Travel_Rarely,Research & Development,2,Secundaria,Software Technologist,1,Media,Media,1,Research Scientist,Media,Married,2662,8,Y,No,20,Muy_Alta,Media,80,1,19,2,5,0,4
22,Yes,Travel_Rarely,Research & Development,7,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2472,1,Y,Yes,23,Muy_Alta,Baja,80,0,1,2,1,0,0
29,No,Travel_Rarely,Research & Development,7,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2062,3,Y,No,14,Alta,Media,80,0,11,2,3,1,2
37,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,1,Muy_Alta,Alta,2,Research Scientist,Alta,Married,4284,5,Y,Yes,22,Muy_Alta,Alta,80,1,16,2,5,0,4
35,No,Travel_Rarely,Research & Development,16,Secundaria,Other,1,Muy_Alta,Media,2,Data Scientist,Media,Married,4788,0,Y,Yes,11,Alta,Muy_Alta,80,0,4,2,3,0,2
45,No,Travel_Rarely,Research & Development,25,Secundaria,Software Engineer,1,Media,Media,2,Data Scientist,Media,Married,5906,0,Y,No,13,Alta,Muy_Alta,80,2,10,2,9,3,8
26,No,Travel_Rarely,Research & Development,1,Secundaria,Software Engineer,1,Media,Media,1,Research Scientist,Media,Married,2933,1,Y,Yes,13,Alta,Alta,80,1,1,3,1,1,0
48,No,Travel_Frequently,Research & Development,22,Universitaria,Systems Engineer,1,Muy_Alta,Alta,4,CTO,Alta,Divorced,17174,3,Y,No,11,Alta,Media,80,1,24,3,22,4,7
44,No,Travel_Rarely,Research & Development,1,Master,Software Engineer,1,Media,Muy_Alta,2,Software Engineer,Muy_Alta,Married,5033,2,Y,No,15,Alta,Muy_Alta,80,1,10,5,2,2,2
34,Yes,Non-Travel,Research & Development,16,Primaria,Software Technologist,1,Muy_Alta,Baja,1,Research Scientist,Baja,Married,2307,1,Y,Yes,23,Muy_Alta,Media,80,1,5,2,5,3,0
56,Yes,Travel_Rarely,Research & Development,24,Universitaria,Software Engineer,1,Baja,Alta,1,Laboratory Technician,Desconocido,Single,2587,1,Y,No,16,Alta,Muy_Alta,80,0,5,3,4,1,0
42,No,Travel_Rarely,Research & Development,6,Universitaria,Systems Engineer,1,Alta,Alta,3,Research Director,Alta,Married,13348,9,Y,No,13,Alta,Media,80,1,18,3,13,5,7
31,No,Travel_Rarely,Research & Development,4,Master,Systems Engineer,1,Baja,Muy_Alta,1,Laboratory Technician,Muy_Alta,Divorced,3978,8,Y,No,12,Alta,Media,80,1,4,0,2,2,2
26,No,Travel_Frequently,Research & Development,6,Master,Other,1,Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2544,0,Y,No,18,Alta,Baja,80,1,8,3,7,7,7
45,No,Travel_Frequently,Research & Development,1,Universitaria,Systems Engineer,1,Media,Alta,2,Software Engineer,Alta,Single,5399,4,Y,No,12,Alta,Alta,80,0,12,3,4,0,3
27,No,Travel_Rarely,Research & Development,2,Universitaria,Software Technologist,1,Media,Alta,1,Research Scientist,Alta,Married,2226,1,Y,No,11,Alta,Alta,80,1,6,3,5,1,2
34,No,Travel_Frequently,Research & Development,22,Secundaria,Other,1,Alta,Media,2,Research Scientist,Media,Married,5747,1,Y,Yes,15,Alta,Media,80,0,16,3,15,6,11
38,No,Travel_Frequently,Research & Development,8,Secundaria,Systems Engineer,1,Muy_Alta,Media,2,Research Scientist,Media,Divorced,2133,1,Y,Yes,16,Alta,Alta,80,1,20,3,20,0,7
32,Yes,Travel_Frequently,Research & Development,5,Master,Software Engineer,1,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Single,2432,3,Y,Yes,14,Alta,Baja,80,0,8,2,4,0,3
49,No,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,1,Media,Alta,5,Research Director,Alta,Married,19161,3,Y,No,15,Alta,Muy_Alta,80,0,28,3,5,4,3
28,No,Non-Travel,Research & Development,16,Universitaria,Systems Engineer,1,Alta,Alta,1,Research Scientist,Alta,Single,2144,1,Y,No,14,Alta,Alta,80,0,5,3,5,1,4
31,No,Non-Travel,Research & Development,3,Universitaria,Systems Engineer,1,Alta,Alta,1,Research Scientist,Alta,Divorced,3065,1,Y,Yes,13,Alta,Muy_Alta,80,1,4,3,4,2,3
36,No,Non-Travel,Research & Development,9,Universitaria,Software Engineer,1,Baja,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2810,1,Y,No,22,Muy_Alta,Media,80,0,5,3,5,0,2
26,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,1,Alta,Alta,1,Laboratory Technician,Alta,Single,2867,0,Y,No,13,Alta,Muy_Alta,80,0,8,6,7,7,6
29,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Baja,Alta,2,Software Engineer,Alta,Married,5373,0,Y,No,12,Alta,Baja,80,1,6,5,5,0,2
31,No,Travel_Frequently,Research & Development,1,Primaria,Software Engineer,1,Muy_Alta,Baja,2,Research Scientist,Baja,Married,5003,1,Y,No,21,Muy_Alta,Media,80,0,10,6,10,8,7
28,Yes,Travel_Rarely,Research & Development,17,Secundaria,Software Technologist,1,Alta,Media,1,Laboratory Technician,Media,Divorced,2367,5,Y,No,12,Alta,Baja,80,1,6,2,4,0,3
32,No,Travel_Rarely,Research & Development,5,Secundaria,Software Engineer,1,Muy_Alta,Media,2,Data Scientist,Media,Single,9679,8,Y,No,24,Muy_Alta,Media,80,0,8,1,1,0,0
54,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,1,Baja,Alta,2,Research Scientist,Alta,Married,2897,3,Y,No,11,Alta,Alta,80,2,9,6,4,2,3
33,No,Travel_Frequently,Research & Development,7,Universitaria,Software Engineer,1,Muy_Alta,Alta,2,Software Engineer,Alta,Divorced,5968,1,Y,No,20,Muy_Alta,Alta,80,3,9,2,9,2,8
43,No,Travel_Rarely,Research & Development,11,Universitaria,Software Engineer,1,Baja,Alta,3,Software Engineer,Alta,Married,7510,1,Y,No,17,Alta,Media,80,1,10,1,10,0,9
31,No,Travel_Rarely,Research & Development,2,Primaria,Systems Engineer,1,Muy_Alta,Baja,1,Laboratory Technician,Baja,Divorced,1129,1,Y,Yes,11,Alta,Alta,80,3,1,4,1,0,0
42,No,Non-Travel,Research & Development,23,Secundaria,Software Engineer,1,Muy_Alta,Media,2,Research Scientist,Media,Single,4332,1,Y,No,12,Alta,Muy_Alta,80,0,20,2,20,3,7
31,No,Non-Travel,Research & Development,10,Universitaria,Systems Engineer,1,Alta,Alta,3,Research Director,Alta,Married,11031,4,Y,No,20,Muy_Alta,Alta,80,1,13,2,11,4,8
54,No,Travel_Rarely,Research & Development,10,Universitaria,Systems Engineer,1,Alta,Alta,2,Data Scientist,Alta,Single,4440,6,Y,Yes,19,Alta,Muy_Alta,80,0,9,3,5,1,4
24,No,Travel_Rarely,Research & Development,1,Secundaria,Software Engineer,1,Media,Media,2,Software Engineer,Media,Single,4617,1,Y,No,12,Alta,Media,80,0,4,2,4,1,2
47,No,Travel_Rarely,Research & Development,25,Universitaria,Systems Engineer,1,Baja,Alta,3,Software Engineer,Alta,Single,8633,2,Y,No,23,Muy_Alta,Media,80,0,25,3,17,12,11
33,No,Non-Travel,Research & Development,1,Secundaria,Systems Engineer,1,Media,Media,1,Laboratory Technician,Media,Divorced,2008,1,Y,No,12,Alta,Alta,80,3,1,2,1,0,0
38,No,Travel_Frequently,Research & Development,6,Secundaria,Software Engineer,1,Baja,Media,2,Data Scientist,Media,Married,5321,2,Y,No,11,Alta,Muy_Alta,80,1,10,1,8,7,7
42,No,Travel_Rarely,Research & Development,18,Universitaria,Software Engineer,1,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,5410,6,Y,Yes,17,Alta,Alta,80,1,9,3,4,1,2
41,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Research Scientist,Alta,Married,2782,3,Y,No,22,Muy_Alta,Baja,80,1,12,3,5,1,0
47,No,Non-Travel,Research & Development,1,Universitaria,Systems Engineer,1,Alta,Alta,3,Research Director,Alta,Married,11957,0,Y,No,18,Alta,Baja,80,2,14,3,13,5,12
35,No,Travel_Rarely,Research & Development,11,Universitaria,Systems Engineer,1,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,2660,7,Y,Yes,11,Alta,Alta,80,1,5,3,2,2,2
22,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Research Scientist,Alta,Single,3375,0,Y,No,12,Alta,Muy_Alta,80,0,4,2,3,1,2
35,No,Travel_Rarely,Research & Development,9,Universitaria,Systems Engineer,1,Media,Alta,2,Research Scientist,Alta,Single,5098,1,Y,No,19,Alta,Media,80,0,10,5,10,0,8
38,No,Travel_Rarely,Research & Development,10,Primaria,Systems Engineer,1,Media,Baja,3,Research Director,Baja,Married,13206,3,Y,No,12,Alta,Baja,80,1,20,3,18,1,11
44,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,1,Media,Alta,1,Research Scientist,Alta,Single,2436,6,Y,Yes,12,Alta,Alta,80,0,6,2,4,1,2
39,No,Non-Travel,Research & Development,9,Universitaria,Software Engineer,1,Muy_Alta,Alta,5,CTO,Alta,Single,19431,2,Y,No,13,Alta,Alta,80,0,21,3,6,1,3
36,No,Travel_Frequently,Research & Development,4,Universitaria,Software Engineer,1,Muy_Alta,Alta,2,Data Scientist,Alta,Divorced,5131,7,Y,No,13,Alta,Media,80,3,18,3,4,0,2
56,No,Non-Travel,Research & Development,1,Universitaria,Software Engineer,1,Alta,Alta,2,Software Engineer,Alta,Divorced,6306,1,Y,No,21,Muy_Alta,Baja,80,1,13,2,13,1,9
56,Yes,Travel_Rarely,Research & Development,7,Universitaria,Software Technologist,1,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,2339,8,Y,No,11,Alta,Muy_Alta,80,1,14,4,10,9,8
41,No,Travel_Rarely,Research & Development,28,Secundaria,Software Engineer,1,Baja,Media,4,Data Scientist,Media,Married,13570,0,Y,No,23,Muy_Alta,Alta,80,1,21,3,20,0,10
32,No,Travel_Rarely,Research & Development,2,Universitaria,Software Technologist,1,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2439,1,Y,No,14,Alta,Muy_Alta,80,0,4,4,4,1,2
35,No,Travel_Frequently,Research & Development,18,Universitaria,Software Engineer,1,Alta,Alta,2,Software Engineer,Alta,Married,5689,1,Y,Yes,14,Alta,Muy_Alta,80,2,10,2,10,0,2
35,No,Travel_Rarely,Research & Development,1,Primaria,Software Engineer,1,Alta,Baja,1,Research Scientist,Baja,Married,2977,1,Y,No,12,Alta,Muy_Alta,80,1,4,5,4,1,1
36,No,Travel_Frequently,Research & Development,23,Master,Systems Engineer,1,Alta,Muy_Alta,2,Laboratory Technician,Muy_Alta,Married,2571,4,Y,No,17,Alta,Alta,80,1,17,3,5,0,3
39,No,Travel_Rarely,Research & Development,6,Secundaria,Systems Engineer,1,Muy_Alta,Media,3,Software Engineer,Media,Married,9991,4,Y,No,15,Alta,Baja,80,1,9,5,7,1,7
34,No,Travel_Rarely,Research & Development,8,Universitaria,Systems Engineer,1,Media,Muy_Alta,2,Laboratory Technician,Muy_Alta,Married,4404,2,Y,No,12,Alta,Baja,80,0,6,3,4,1,2
46,No,Travel_Rarely,Human Resources,5,Universitaria,Medical,1,Media,Alta,2,Human Resources,Alta,Divorced,5021,8,Y,Yes,22,Muy_Alta,Muy_Alta,80,1,16,2,4,0,2
37,Yes,Travel_Rarely,Human Resources,6,Universitaria,Human Resources,1,Alta,Alta,1,Human Resources,Alta,Divorced,2073,4,Y,Yes,22,Muy_Alta,Muy_Alta,80,0,7,3,3,0,2
59,No,Non-Travel,Human Resources,2,Secundaria,Human Resources,1,Alta,Media,5,Talent Manager,Media,Married,18844,9,Y,No,21,Muy_Alta,Muy_Alta,80,1,30,3,3,2,2
54,No,Non-Travel,Human Resources,26,Master,Human Resources,1,Muy_Alta,Muy_Alta,4,Talent Manager,Muy_Alta,Single,17328,2,Y,Yes,12,Alta,Alta,80,0,23,3,5,4,4
26,No,Travel_Rarely,Human Resources,25,Universitaria,Life Sciences,1,Alta,Alta,1,Human Resources,Alta,Married,2942,1,Y,No,23,Muy_Alta,Muy_Alta,80,1,8,3,8,5,7
19,Yes,Travel_Rarely,Human Resources,2,Secundaria,Technical Degree,1,Baja,Media,1,Human Resources,Media,Single,2564,1,Y,No,12,Alta,Alta,80,0,1,3,1,0,0
50,No,Travel_Frequently,Human Resources,3,Universitaria,Medical,1,Baja,Alta,5,Talent Manager,Alta,Married,18200,1,Y,No,11,Alta,Alta,80,1,32,2,32,10,7
44,No,Travel_Rarely,Human Resources,1,Secundaria,Life Sciences,1,Baja,Media,2,Human Resources,Media,Single,5985,4,Y,No,11,Alta,Media,80,0,10,1,2,0,2
54,No,Travel_Rarely,Human Resources,19,Universitaria,Medical,1,Alta,Alta,3,Human Resources,Alta,Married,10725,2,Y,No,15,Alta,Alta,80,1,16,1,9,7,1
41,No,Travel_Rarely,Human Resources,10,Secundaria,Human Resources,1,Media,Media,5,Talent Manager,Media,Divorced,19141,3,Y,No,15,Alta,Media,80,3,23,2,21,12,6
41,No,Travel_Rarely,Human Resources,1,Secundaria,Human Resources,1,Muy_Alta,Media,5,Talent Manager,Media,Married,19189,1,Y,No,12,Alta,Media,80,1,22,3,22,2,10
34,No,Travel_Rarely,Human Resources,3,Universitaria,Human Resources,1,Alta,Alta,1,Human Resources,Alta,Married,3737,0,Y,No,19,Alta,Alta,80,1,4,1,3,0,2
33,No,Travel_Rarely,Human Resources,3,Universitaria,Human Resources,1,Muy_Alta,Alta,1,Human Resources,Alta,Divorced,2277,3,Y,Yes,11,Alta,Alta,80,1,7,4,4,0,3
44,Yes,Travel_Rarely,Human Resources,1,Secundaria,Medical,1,Media,Media,3,Human Resources,Media,Married,10482,9,Y,No,14,Alta,Muy_Alta,80,1,24,1,20,3,6
38,No,Travel_Rarely,Human Resources,1,Universitaria,Human Resources,1,Alta,Muy_Alta,1,Human Resources,Muy_Alta,Married,2844,1,Y,No,13,Alta,Muy_Alta,80,1,7,2,7,5,0
35,No,Travel_Rarely,Human Resources,8,Universitaria,Technical Degree,1,Alta,Alta,1,Human Resources,Alta,Single,4323,1,Y,No,17,Alta,Media,80,0,6,2,5,1,4
33,No,Travel_Rarely,Human Resources,2,Universitaria,Human Resources,1,Media,Alta,1,Human Resources,Alta,Married,3600,1,Y,No,13,Alta,Muy_Alta,80,1,5,2,5,1,4
34,No,Travel_Frequently,Human Resources,11,Secundaria,Life Sciences,1,Alta,Media,2,Human Resources,Media,Married,4490,4,Y,No,11,Alta,Muy_Alta,80,2,14,5,10,1,8
51,No,Travel_Rarely,Human Resources,5,Universitaria,Life Sciences,1,Alta,Alta,4,Talent Manager,Alta,Divorced,14026,1,Y,Yes,11,Alta,Media,80,1,33,2,33,0,10
42,No,Travel_Rarely,Human Resources,10,Universitaria,Human Resources,1,Alta,Alta,4,Talent Manager,Alta,Married,16799,0,Y,No,14,Alta,Alta,80,1,21,5,20,0,9
29,No,Travel_Rarely,Human Resources,17,Secundaria,Other,1,Media,Media,3,Human Resources,Media,Single,7988,1,Y,No,13,Alta,Baja,80,0,10,3,10,0,9
