id,Unnamed: 0,edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,empleados,satisfaccion_entorno,sexo,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,mayor_edad,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,horas_quincena,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,conciliacion,anos_compania,anos_en_puesto,anos_desde_ult_promocion,anos_con_manager_actual
1768,1263,42,No,Travel_Rarely,Research & Development,12,Universitaria,Systems Engineer,1,Media,3.0,Alta,1,Laboratory Technician,Alta,Divorced,2766,8,Y,No,22,Muy_Alta,Media,80,3,7,6,,5,,0,4
1771,1265,33,No,Non-Travel,Research & Development,4,Universitaria,Software Technologist,1,Muy_Alta,3.0,Alta,2,Research Scientist,Alta,Divorced,3055,5,Y,No,15,Alta,Muy_Alta,80,2,11,2,,9,3.0,1,7
1772,1266,41,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,1,Alta,3.0,Alta,1,Laboratory Technician,Alta,Divorced,2289,1,Y,No,20,Muy_Alta,Media,80,2,5,2,,5,,0,4
1775,1268,53,No,Non-Travel,Research & Development,1,Secundaria,Systems Engineer,1,Baja,2.0,Media,4,Data Scientist,Media,Married,12965,4,Y,Yes,20,Muy_Alta,Muy_Alta,80,3,27,2,Media,3,,0,2
1786,1275,51,No,Travel_Rarely,Research & Development,3,Universitaria,Software Technologist,1,Baja,3.0,Alta,3,CTO,Alta,Married,13116,2,Y,No,11,Alta,Muy_Alta,80,0,15,2,Alta,2,3.0,2,2
1789,1277,46,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Alta,3.0,Alta,5,Research Director,Alta,Divorced,19328,7,Y,Yes,17,Alta,Alta,80,1,24,3,,2,,2,2
1790,1278,36,No,Travel_Rarely,Research & Development,10,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,3,Software Engineer,Alta,Married,8321,7,Y,Yes,13,Alta,Muy_Alta,80,1,15,1,,12,3.0,5,7
1792,1279,44,Yes,Travel_Frequently,Research & Development,1,Universitaria,Systems Engineer,1,Alta,3.0,Alta,1,Research Scientist,Alta,Divorced,2342,1,Y,Yes,12,Alta,Alta,80,3,6,2,Alta,5,3.0,2,3
1799,1283,28,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Alta,3.0,Alta,1,Research Scientist,Alta,Married,2044,1,Y,No,11,Alta,Alta,80,1,5,6,,5,,0,3
1800,1284,39,No,Travel_Rarely,Research & Development,10,Universitaria,Systems Engineer,1,Alta,3.0,Alta,3,Research Director,Alta,Single,13464,7,Y,No,21,Muy_Alta,Alta,80,0,9,3,Alta,4,,2,2
1803,1287,42,No,Travel_Rarely,Research & Development,13,Master,Systems Engineer,1,Media,4.0,Muy_Alta,2,Software Engineer,Muy_Alta,Married,5538,5,Y,No,18,Alta,Alta,80,2,10,2,,0,,0,0
1804,1288,35,No,Non-Travel,Research & Development,2,Universitaria,Systems Engineer,1,Media,3.0,Alta,2,Data Scientist,Alta,Divorced,5762,2,Y,No,14,Alta,Alta,80,1,15,6,Alta,7,,1,7
1807,1290,34,Yes,Travel_Frequently,Research & Development,9,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,2,Laboratory Technician,Alta,Married,5346,4,Y,No,17,Alta,Alta,80,1,11,3,,7,,0,7
1809,1291,37,Yes,Travel_Rarely,Research & Development,10,Universitaria,Systems Engineer,1,Muy_Alta,3.0,Alta,2,Data Scientist,Alta,Single,4213,1,Y,No,15,Alta,Media,80,0,10,4,,10,,0,8
1813,1293,43,No,Non-Travel,Research & Development,9,Universitaria,Software Engineer,1,Baja,3.0,Alta,1,Research Scientist,Alta,Single,2438,4,Y,No,13,Alta,Alta,80,0,7,2,,3,,1,2
1814,1294,41,No,Travel_Rarely,Research & Development,5,Master,Software Engineer,1,Media,4.0,Muy_Alta,2,Software Engineer,Muy_Alta,Single,6870,3,Y,No,12,Alta,Baja,80,0,11,3,Muy_Alta,3,,1,2
1816,1296,30,No,Travel_Rarely,Research & Development,10,Universitaria,Systems Engineer,1,Baja,3.0,Alta,3,Data Scientist,Alta,Single,9667,9,Y,No,14,Alta,Media,80,0,9,3,,7,,0,2
1821,1298,46,Yes,Travel_Rarely,Research & Development,21,Universitaria,Systems Engineer,1,Muy_Alta,3.0,Alta,2,Software Engineer,Alta,Married,8926,4,Y,No,22,Muy_Alta,Muy_Alta,80,1,13,2,,9,,3,7
1822,1299,40,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Alta,3.0,Alta,2,Software Engineer,Alta,Divorced,6513,4,Y,No,17,Alta,Muy_Alta,80,1,12,3,,5,,0,3
1826,1302,35,No,Travel_Rarely,Research & Development,23,Primaria,Systems Engineer,1,Media,1.0,Baja,1,Laboratory Technician,Baja,Married,2705,0,Y,No,16,Alta,Media,80,1,6,2,Baja,5,1.0,0,3
1827,1303,47,No,Travel_Rarely,Research & Development,4,Secundaria,Software Engineer,1,Alta,2.0,Media,3,Data Scientist,Media,Divorced,10333,8,Y,Yes,12,Alta,Alta,80,1,28,4,,22,,14,10
1829,1304,40,No,Travel_Rarely,Research & Development,12,Universitaria,Software Engineer,1,Media,3.0,Alta,2,Software Engineer,Alta,Divorced,4448,2,Y,No,12,Alta,Media,80,1,15,3,,7,,7,7
1850,1317,27,No,Travel_Frequently,Research & Development,5,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,1,Laboratory Technician,Alta,Single,2379,0,Y,Yes,14,Alta,Alta,80,0,6,3,Alta,5,,0,2
1856,1321,47,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,1,Media,3.0,Alta,1,Laboratory Technician,Alta,Single,2105,4,Y,No,12,Alta,Alta,80,0,7,2,Alta,2,3.0,2,0
1857,1322,46,No,Travel_Rarely,Research & Development,2,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,3,Data Scientist,Alta,Divorced,8578,3,Y,No,14,Alta,Alta,80,1,12,4,,9,,4,7
1859,1324,29,No,Travel_Rarely,Research & Development,29,Primaria,Software Engineer,1,Muy_Alta,1.0,Baja,2,Software Engineer,Baja,Divorced,6384,8,Y,No,17,Alta,Muy_Alta,80,2,11,3,Baja,7,,1,6
1866,1330,43,No,Travel_Rarely,Research & Development,6,Secundaria,Systems Engineer,1,Baja,2.0,Media,5,CTO,Media,Married,19392,7,Y,No,13,Alta,Muy_Alta,80,0,21,2,,16,2.0,6,14
1867,1331,48,No,Travel_Rarely,Research & Development,10,Secundaria,Software Engineer,1,Muy_Alta,2.0,Media,5,Research Director,Media,Married,19665,4,Y,No,12,Alta,Muy_Alta,80,0,29,3,,22,2.0,12,9
1870,1334,27,No,Travel_Frequently,Research & Development,15,Secundaria,Software Engineer,1,Muy_Alta,2.0,Media,1,Research Scientist,Media,Married,4774,0,Y,No,19,Alta,Muy_Alta,80,1,8,2,Media,7,,7,3
1873,1336,55,No,Travel_Rarely,Research & Development,2,Secundaria,Software Technologist,1,Media,2.0,Media,1,Research Scientist,Media,Married,2662,8,Y,No,20,Muy_Alta,Media,80,1,19,2,,5,,0,4
1878,1339,22,Yes,Travel_Rarely,Research & Development,7,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,1,Research Scientist,Alta,Single,2472,1,Y,Yes,23,Muy_Alta,Baja,80,0,1,2,,1,,0,0
1883,1343,29,No,Travel_Rarely,Research & Development,7,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,1,Laboratory Technician,Alta,Single,2062,3,Y,No,14,Alta,Media,80,0,11,2,Alta,3,,1,2
1885,1344,37,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,1,Muy_Alta,3.0,Alta,2,Research Scientist,Alta,Married,4284,5,Y,Yes,22,Muy_Alta,Alta,80,1,16,2,Alta,5,,0,4
1886,1345,35,No,Travel_Rarely,Research & Development,16,Secundaria,Other,1,Muy_Alta,2.0,Media,2,Data Scientist,Media,Married,4788,0,Y,Yes,11,Alta,Muy_Alta,80,0,4,2,,3,,0,2
1888,1346,45,No,Travel_Rarely,Research & Development,25,Secundaria,Software Engineer,1,Media,2.0,Media,2,Data Scientist,Media,Married,5906,0,Y,No,13,Alta,Muy_Alta,80,2,10,2,Media,9,,3,8
1893,1349,26,No,Travel_Rarely,Research & Development,1,Secundaria,Software Engineer,1,Media,2.0,Media,1,Research Scientist,Media,Married,2933,1,Y,Yes,13,Alta,Alta,80,1,1,3,,1,,1,0
1900,1351,48,No,Travel_Frequently,Research & Development,22,Universitaria,Systems Engineer,1,Muy_Alta,3.0,Alta,4,CTO,Alta,Divorced,17174,3,Y,No,11,Alta,Media,80,1,24,3,,22,,4,7
1903,1352,44,No,Travel_Rarely,Research & Development,1,Master,Software Engineer,1,Media,4.0,Muy_Alta,2,Software Engineer,Muy_Alta,Married,5033,2,Y,No,15,Alta,Muy_Alta,80,1,10,5,,2,4.0,2,2
1905,1353,34,Yes,Non-Travel,Research & Development,16,Primaria,Software Technologist,1,Muy_Alta,1.0,Baja,1,Research Scientist,Baja,Married,2307,1,Y,Yes,23,Muy_Alta,Media,80,1,5,2,,5,1.0,3,0
1907,1354,56,Yes,Travel_Rarely,Research & Development,24,,Software Engineer,1,Baja,,,1,Laboratory Technician,,Single,2587,1,Y,No,16,Alta,Muy_Alta,80,0,5,3,,4,,1,0
1911,1357,42,No,Travel_Rarely,Research & Development,6,Universitaria,Systems Engineer,1,Alta,3.0,Alta,3,Research Director,Alta,Married,13348,9,Y,No,13,Alta,Media,80,1,18,3,Alta,13,,5,7
1916,1360,31,No,Travel_Rarely,Research & Development,4,Master,Systems Engineer,1,Baja,,Muy_Alta,1,Laboratory Technician,Muy_Alta,Divorced,3978,8,Y,No,12,Alta,Media,80,1,4,0,,2,,2,2
1918,1361,26,No,Travel_Frequently,Research & Development,6,Master,Other,1,Alta,4.0,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2544,0,Y,No,18,Alta,Baja,80,1,8,3,,7,,7,7
1922,1362,45,No,Travel_Frequently,Research & Development,1,Universitaria,Systems Engineer,1,Media,3.0,Alta,2,Software Engineer,Alta,Single,5399,4,Y,No,12,Alta,Alta,80,0,12,3,,4,,0,3
1931,1367,27,No,Travel_Rarely,Research & Development,2,Universitaria,Software Technologist,1,Media,3.0,Alta,1,Research Scientist,Alta,Married,2226,1,Y,No,11,Alta,Alta,80,1,6,3,,5,,1,2
1932,1368,34,No,Travel_Frequently,Research & Development,22,Secundaria,Other,1,Alta,2.0,Media,2,Research Scientist,Media,Married,5747,1,Y,Yes,15,Alta,Media,80,0,16,3,Media,15,,6,11
1937,1373,38,No,Travel_Frequently,Research & Development,8,Secundaria,Systems Engineer,1,Muy_Alta,2.0,Media,2,Research Scientist,,Divorced,2133,1,Y,Yes,16,Alta,Alta,80,1,20,3,,20,2.0,0,7
1939,1375,32,Yes,Travel_Frequently,Research & Development,5,Master,Software Engineer,1,Baja,4.0,Muy_Alta,1,Research Scientist,Muy_Alta,Single,2432,3,Y,Yes,14,Alta,Baja,80,0,8,2,Muy_Alta,4,,0,3
1941,1377,49,No,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,1,Media,3.0,Alta,5,Research Director,Alta,Married,19161,3,Y,No,15,Alta,Muy_Alta,80,0,28,3,,5,,4,3
1947,1381,28,No,Non-Travel,Research & Development,16,Universitaria,Systems Engineer,1,Alta,3.0,Alta,1,Research Scientist,Alta,Single,2144,1,Y,No,14,Alta,Alta,80,0,5,3,,5,,1,4
1948,1382,31,No,Non-Travel,Research & Development,3,Universitaria,Systems Engineer,1,Alta,3.0,Alta,1,Research Scientist,Alta,Divorced,3065,1,Y,Yes,13,Alta,Muy_Alta,80,1,4,3,Alta,4,,2,3
1949,1383,36,No,Non-Travel,Research & Development,9,,Software Engineer,1,Baja,4.0,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2810,1,Y,No,22,Muy_Alta,Media,80,0,5,3,,5,,0,2
1952,1386,26,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,1,Alta,3.0,Alta,1,Laboratory Technician,Alta,Single,2867,0,Y,No,13,Alta,Muy_Alta,80,0,8,6,,7,,7,6
1954,1387,29,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Baja,3.0,Alta,2,Software Engineer,Alta,Married,5373,0,Y,No,12,Alta,Baja,80,1,6,5,,5,,0,2
1956,1389,31,No,Travel_Frequently,Research & Development,1,Primaria,Software Engineer,1,Muy_Alta,,Baja,2,Research Scientist,,Married,5003,1,Y,No,21,Muy_Alta,Media,80,0,10,6,,10,1.0,8,7
1960,1390,28,Yes,Travel_Rarely,Research & Development,17,Secundaria,Software Technologist,1,Alta,2.0,Media,1,Laboratory Technician,Media,Divorced,2367,5,Y,No,12,Alta,Baja,80,1,6,2,,4,,0,3
1966,1394,32,No,Travel_Rarely,Research & Development,5,Secundaria,Software Engineer,1,Muy_Alta,2.0,Media,2,Data Scientist,Media,Single,9679,8,Y,No,24,Muy_Alta,Media,80,0,8,1,Media,1,,0,0
1969,1397,54,No,Travel_Rarely,Research & Development,9,,Software Engineer,1,Baja,3.0,Alta,2,Research Scientist,Alta,Married,2897,3,Y,No,11,Alta,Alta,80,2,9,6,Alta,4,3.0,2,3
1970,1398,33,No,Travel_Frequently,Research & Development,7,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,2,Software Engineer,Alta,Divorced,5968,1,Y,No,20,Muy_Alta,Alta,80,3,9,2,,9,3.0,2,8
1971,1399,43,No,Travel_Rarely,Research & Development,11,Universitaria,Software Engineer,1,Baja,3.0,Alta,3,Software Engineer,Alta,Married,7510,1,Y,No,17,Alta,Media,80,1,10,1,Alta,10,,0,9
1974,1402,31,No,Travel_Rarely,Research & Development,2,Primaria,Systems Engineer,1,Muy_Alta,1.0,Baja,1,Laboratory Technician,Baja,Divorced,1129,1,Y,Yes,11,Alta,Alta,80,3,1,4,,1,,0,0
1976,1404,42,No,Non-Travel,Research & Development,23,Secundaria,Software Engineer,1,Muy_Alta,2.0,Media,2,Research Scientist,Media,Single,4332,1,Y,No,12,Alta,Muy_Alta,80,0,20,2,Media,20,,3,7
1979,1405,31,No,Non-Travel,Research & Development,10,Universitaria,Systems Engineer,1,Alta,3.0,Alta,3,Research Director,Alta,Married,11031,4,Y,No,20,Muy_Alta,Alta,80,1,13,2,,11,3.0,4,8
1980,1406,54,No,Travel_Rarely,Research & Development,10,Universitaria,Systems Engineer,1,Alta,3.0,Alta,2,Data Scientist,,Single,4440,6,Y,Yes,19,Alta,Muy_Alta,80,0,9,3,,5,,1,4
1981,1407,24,No,Travel_Rarely,Research & Development,1,Secundaria,Software Engineer,1,Media,2.0,Media,2,Software Engineer,Media,Single,4617,1,Y,No,12,Alta,Media,80,0,4,2,,4,2.0,1,2
1993,1414,47,No,Travel_Rarely,Research & Development,25,Universitaria,Systems Engineer,1,Baja,3.0,Alta,3,Software Engineer,Alta,Single,8633,2,Y,No,23,Muy_Alta,Media,80,0,25,3,,17,,12,11
1994,1415,33,No,Non-Travel,Research & Development,1,Secundaria,Systems Engineer,1,Media,2.0,Media,1,Laboratory Technician,Media,Divorced,2008,1,Y,No,12,Alta,Alta,80,3,1,2,,1,,0,0
1997,1418,38,No,Travel_Frequently,Research & Development,6,Secundaria,Software Engineer,1,Baja,2.0,Media,2,Data Scientist,Media,Married,5321,2,Y,No,11,Alta,Muy_Alta,80,1,10,1,,8,,7,7
1998,1419,42,No,Travel_Rarely,Research & Development,18,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,2,Research Scientist,Alta,Divorced,5410,6,Y,Yes,17,Alta,Alta,80,1,9,3,,4,,1,2
1999,1420,41,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Muy_Alta,,Alta,1,Research Scientist,Alta,Married,2782,3,Y,No,22,Muy_Alta,Baja,80,1,12,3,,5,,1,0
2000,1421,47,No,Non-Travel,Research & Development,1,Universitaria,Systems Engineer,1,Alta,3.0,Alta,3,Research Director,,Married,11957,0,Y,No,18,Alta,Baja,80,2,14,3,,13,,5,12
2003,1422,35,No,Travel_Rarely,Research & Development,11,Universitaria,Systems Engineer,1,Muy_Alta,3.0,Alta,1,Laboratory Technician,Alta,Married,2660,7,Y,Yes,11,Alta,Alta,80,1,5,3,,2,,2,2
2007,1423,22,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Muy_Alta,,Alta,1,Research Scientist,Alta,Single,3375,0,Y,No,12,Alta,Muy_Alta,80,0,4,2,Alta,3,,1,2
2008,1424,35,No,Travel_Rarely,Research & Development,9,Universitaria,Systems Engineer,1,Media,3.0,Alta,2,Research Scientist,Alta,Single,5098,1,Y,No,19,Alta,Media,80,0,10,5,,10,,0,8
2015,1430,38,No,Travel_Rarely,Research & Development,10,Primaria,Systems Engineer,1,Media,1.0,Baja,3,Research Director,Baja,Married,13206,3,Y,No,12,Alta,Baja,80,1,20,3,,18,,1,11
2020,1435,44,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,1,Media,3.0,Alta,1,Research Scientist,Alta,Single,2436,6,Y,Yes,12,Alta,Alta,80,0,6,2,,4,,1,2
2022,1437,39,No,Non-Travel,Research & Development,9,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,5,CTO,Alta,Single,19431,2,Y,No,13,Alta,Alta,80,0,21,3,,6,,1,3
2025,1440,36,No,Travel_Frequently,Research & Development,4,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,2,Data Scientist,Alta,Divorced,5131,7,Y,No,13,Alta,Media,80,3,18,3,Alta,4,,0,2
2026,1441,56,No,Non-Travel,Research & Development,1,Universitaria,Software Engineer,1,Alta,3.0,Alta,2,Software Engineer,Alta,Divorced,6306,1,Y,No,21,Muy_Alta,Baja,80,1,13,2,Alta,13,,1,9
2032,1444,56,Yes,Travel_Rarely,Research & Development,7,Universitaria,Software Technologist,1,Muy_Alta,3.0,Alta,1,Laboratory Technician,Alta,Married,2339,8,Y,No,11,Alta,Muy_Alta,80,1,14,4,,10,3.0,9,8
2034,1445,41,No,Travel_Rarely,Research & Development,28,Secundaria,Software Engineer,1,Baja,2.0,Media,4,Data Scientist,,Married,13570,0,Y,No,23,Muy_Alta,Alta,80,1,21,3,Media,20,,0,10
2038,1449,32,No,Travel_Rarely,Research & Development,2,Universitaria,Software Technologist,1,Muy_Alta,3.0,Alta,1,Research Scientist,Alta,Single,2439,1,Y,No,14,Alta,Muy_Alta,80,0,4,4,,4,,1,2
2049,1456,35,No,Travel_Frequently,Research & Development,18,Universitaria,Software Engineer,1,Alta,,Alta,2,Software Engineer,,Married,5689,1,Y,Yes,14,Alta,Muy_Alta,80,2,10,2,,10,,0,2
2052,1458,35,No,Travel_Rarely,Research & Development,1,Primaria,Software Engineer,1,Alta,1.0,Baja,1,Research Scientist,Baja,Married,2977,1,Y,No,12,Alta,Muy_Alta,80,1,4,5,Baja,4,,1,1
2061,1465,36,No,Travel_Frequently,Research & Development,23,Master,Systems Engineer,1,Alta,4.0,Muy_Alta,2,Laboratory Technician,Muy_Alta,Married,2571,4,Y,No,17,Alta,Alta,80,1,17,3,,5,4.0,0,3
2062,1466,39,No,Travel_Rarely,Research & Development,6,Secundaria,Systems Engineer,1,Muy_Alta,2.0,Media,3,Software Engineer,Media,Married,9991,4,Y,No,15,Alta,Baja,80,1,9,5,,7,,1,7
2068,1469,34,No,Travel_Rarely,Research & Development,8,,Systems Engineer,1,Media,4.0,Muy_Alta,2,Laboratory Technician,Muy_Alta,Married,4404,2,Y,No,12,Alta,Baja,80,0,6,3,Muy_Alta,4,,1,2
103,79,46,No,Travel_Rarely,Human Resources,5,Universitaria,Medical,1,Media,3.0,Alta,2,Human Resources,Alta,Divorced,5021,8,Y,Yes,22,Muy_Alta,Muy_Alta,80,1,16,2,,4,,0,2
133,100,37,Yes,Travel_Rarely,Human Resources,6,Universitaria,Human Resources,1,Alta,3.0,Alta,1,Human Resources,,Divorced,2073,4,Y,Yes,22,Muy_Alta,Muy_Alta,80,0,7,3,,3,,0,2
140,105,59,No,Non-Travel,Human Resources,2,Secundaria,Human Resources,1,Alta,2.0,Media,5,Talent Manager,Media,Married,18844,9,Y,No,21,Muy_Alta,Muy_Alta,80,1,30,3,,3,,2,2
148,112,54,No,Non-Travel,Human Resources,26,Master,Human Resources,1,Muy_Alta,4.0,Muy_Alta,4,Talent Manager,Muy_Alta,Single,17328,2,Y,Yes,12,Alta,Alta,80,0,23,3,,5,,4,4
177,134,26,No,Travel_Rarely,Human Resources,25,Universitaria,Life Sciences,1,Alta,3.0,Alta,1,Human Resources,Alta,Married,2942,1,Y,No,23,Muy_Alta,Muy_Alta,80,1,8,3,,8,,5,7
566,422,19,Yes,Travel_Rarely,Human Resources,2,Secundaria,Technical Degree,1,Baja,2.0,Media,1,Human Resources,Media,Single,2564,1,Y,No,12,Alta,Alta,80,0,1,3,Media,1,,0,0
644,477,50,No,Travel_Frequently,Human Resources,3,Universitaria,Medical,1,Baja,3.0,Alta,5,Talent Manager,,Married,18200,1,Y,No,11,Alta,Alta,80,1,32,2,Alta,32,3.0,10,7
665,493,44,No,Travel_Rarely,Human Resources,1,Secundaria,Life Sciences,1,Baja,2.0,Media,2,Human Resources,Media,Single,5985,4,Y,No,11,Alta,Media,80,0,10,1,,2,,0,2
698,510,54,No,Travel_Rarely,Human Resources,19,Universitaria,Medical,1,Alta,,Alta,3,Human Resources,Alta,Married,10725,2,Y,No,15,Alta,Alta,80,1,16,1,,9,,7,1
731,535,41,No,Travel_Rarely,Human Resources,10,Secundaria,Human Resources,1,Media,2.0,Media,5,Talent Manager,Media,Divorced,19141,3,Y,No,15,Alta,Media,80,3,23,2,,21,,12,6
734,538,41,No,Travel_Rarely,Human Resources,1,Secundaria,Human Resources,1,Muy_Alta,2.0,Media,5,Talent Manager,Media,Married,19189,1,Y,No,12,Alta,Media,80,1,22,3,,22,,2,10
847,613,34,No,Travel_Rarely,Human Resources,3,Universitaria,Human Resources,1,Alta,,Alta,1,Human Resources,Alta,Married,3737,0,Y,No,19,Alta,Alta,80,1,4,1,,3,,0,2
910,655,33,No,Travel_Rarely,Human Resources,3,Universitaria,Human Resources,1,Muy_Alta,3.0,Alta,1,Human Resources,Alta,Divorced,2277,3,Y,Yes,11,Alta,Alta,80,1,7,4,,4,,0,3
1098,789,44,Yes,Travel_Rarely,Human Resources,1,Secundaria,Medical,1,Media,2.0,Media,3,Human Resources,Media,Married,10482,9,Y,No,14,Alta,Muy_Alta,80,1,24,1,Media,20,,3,6
1152,826,38,No,Travel_Rarely,Human Resources,1,,Human Resources,1,Alta,4.0,Muy_Alta,1,Human Resources,Muy_Alta,Married,2844,1,Y,No,13,Alta,Muy_Alta,80,1,7,2,Muy_Alta,7,4.0,5,0
1164,835,35,No,Travel_Rarely,Human Resources,8,Universitaria,Technical Degree,1,Alta,3.0,Alta,1,Human Resources,Alta,Single,4323,1,Y,No,17,Alta,Media,80,0,6,2,,5,,1,4
1207,863,33,No,Travel_Rarely,Human Resources,2,Universitaria,Human Resources,1,Media,3.0,Alta,1,Human Resources,Alta,Married,3600,1,Y,No,13,Alta,Muy_Alta,80,1,5,2,Alta,5,,1,4
1289,923,34,No,Travel_Frequently,Human Resources,11,Secundaria,Life Sciences,1,Alta,2.0,Media,2,Human Resources,Media,Married,4490,4,Y,No,11,Alta,Muy_Alta,80,2,14,5,,10,,1,8
1352,962,51,No,Travel_Rarely,Human Resources,5,Universitaria,Life Sciences,1,Alta,3.0,Alta,4,Talent Manager,Alta,Divorced,14026,1,Y,Yes,11,Alta,Media,80,1,33,2,,33,,0,10
1408,999,42,No,Travel_Rarely,Human Resources,10,Universitaria,Human Resources,1,Alta,3.0,Alta,4,Talent Manager,Alta,Married,16799,0,Y,No,14,Alta,Alta,80,1,21,5,Alta,20,,0,9
1419,1005,29,No,Travel_Rarely,Human Resources,17,Secundaria,Other,1,Media,2.0,Media,3,Human Resources,Media,Single,7988,1,Y,No,13,Alta,Baja,80,0,10,3,,10,,0,9
1461,1035,31,No,Travel_Rarely,Human Resources,8,Master,Medical,1,Muy_Alta,4.0,Muy_Alta,1,Human Resources,Muy_Alta,Single,2109,9,Y,No,18,Alta,Muy_Alta,80,0,8,3,Muy_Alta,3,,0,2
1467,1039,34,Yes,Travel_Rarely,Human Resources,9,Universitaria,Technical Degree,1,Baja,3.0,Alta,1,Human Resources,Alta,Married,2742,1,Y,No,15,Alta,Muy_Alta,80,0,2,0,,2,,2,2
1550,1096,40,No,Travel_Rarely,Human Resources,6,Universitaria,Medical,1,Alta,3.0,Alta,4,Talent Manager,Alta,Single,16437,1,Y,Yes,21,Muy_Alta,Muy_Alta,80,0,21,2,Alta,21,,7,7
1563,1107,38,No,Travel_Frequently,Human Resources,10,Universitaria,Human Resources,1,Alta,3.0,Alta,2,Human Resources,Alta,Married,6077,3,Y,No,11,Alta,Alta,80,0,10,2,,6,,1,2
1625,1154,47,No,Travel_Rarely,Human Resources,26,Universitaria,Life Sciences,1,Muy_Alta,,Alta,5,Talent Manager,Alta,Married,19658,3,Y,No,11,Alta,Alta,80,1,27,2,,5,,1,0
1722,1228,41,No,Non-Travel,Human Resources,4,Primaria,Human Resources,1,Alta,1.0,Baja,2,Human Resources,Baja,Married,6430,6,Y,No,19,Alta,Media,80,1,10,4,,3,,1,2
1744,1243,45,No,Travel_Rarely,Human Resources,4,Primaria,Life Sciences,1,Alta,1.0,Baja,3,Human Resources,Baja,Married,9756,4,Y,No,21,Muy_Alta,Alta,80,2,9,2,Baja,5,,0,3
1747,1246,30,Yes,Travel_Frequently,Human Resources,8,Secundaria,Human Resources,1,Alta,,Media,1,Human Resources,Media,Divorced,2180,6,Y,No,11,Alta,Alta,80,1,6,0,Media,4,,1,2
1778,1269,43,No,Travel_Rarely,Human Resources,2,Universitaria,Life Sciences,1,Media,3.0,Alta,1,Human Resources,Alta,Single,3539,0,Y,No,13,Alta,Media,80,0,10,5,,9,3.0,1,8
1794,1280,37,No,Travel_Rarely,Human Resources,8,Universitaria,Other,1,Alta,3.0,Alta,2,Human Resources,Alta,Divorced,4071,2,Y,No,13,Alta,Alta,80,0,19,4,,10,,4,7
1818,1297,26,Yes,Travel_Rarely,Human Resources,20,Universitaria,Medical,1,Muy_Alta,3.0,Alta,1,Human Resources,Alta,Married,2148,0,Y,Yes,11,Alta,Alta,80,0,6,3,Alta,5,,1,4
1858,1323,28,No,Non-Travel,Human Resources,1,Universitaria,Life Sciences,1,Alta,3.0,Alta,1,Human Resources,Alta,Divorced,2706,1,Y,No,15,Alta,Media,80,1,3,2,,3,,2,2
1865,1329,29,No,Travel_Rarely,Human Resources,6,Secundaria,Medical,1,Muy_Alta,2.0,Media,1,Human Resources,Media,Married,2804,1,Y,No,11,Alta,Muy_Alta,80,0,1,3,,1,,0,0
1944,1379,27,Yes,Travel_Frequently,Human Resources,22,Secundaria,Human Resources,1,Baja,2.0,Media,1,Human Resources,Media,Married,2863,1,Y,No,12,Alta,Baja,80,0,1,2,,1,,0,0
1973,1401,55,No,Travel_Rarely,Human Resources,26,Master,Human Resources,1,Alta,4.0,Muy_Alta,5,Talent Manager,Muy_Alta,Married,19636,4,Y,Yes,18,Alta,Baja,80,1,35,0,Muy_Alta,10,,1,4
2040,1450,35,No,Travel_Rarely,Human Resources,26,Universitaria,Life Sciences,1,Alta,3.0,Alta,3,Human Resources,Alta,Single,8837,1,Y,Yes,16,Alta,Alta,80,0,9,2,,9,,1,7
